10953,4,7.2
892,10,6.6
5643,4,8.0
11493,4,7.8
6627,4,8.0
10925,4,7.2
4856,4,9.2
9261,4,8.2
8722,4,8.2
3619,4,7.8
12033,4,8.4
1765,4,7.6
10557,4,7.8
11825,4,7.0
2573,4,8.0
10103,4,8.0
3077,4,7.8
4935,10,5.0
11665,10,7.6
9585,10,8.0
1463,10,7.0
9995,10,7.0
436,10,6.8
5333,10,8.4
436,10,7.0
10735,9,5.8
9992,10,7.2
2042,10,7.8
3867,10,7.8
9415,10,7.0
1013,10,7.0
7955,10,6.8
8796,214,7.4
4345,10,7.8
6550,10,7.0
436,10,7.2
9269,10,7.8
4891,10,8.0
3075,10,7.8
1785,10,8.2
5571,10,7.8
7413,10,7.4
11007,10,7.0
4882,10,6.2
2042,10,8.4
4393,10,7.8
8452,10,7.2
11185,10,9.6
1784,10,7.8
6131,10,7.6
2839,10,7.2
9972,10,7.6
2802,10,8.0
124,5,7.2
1013,10,7.0
8209,10,7.2
1013,10,6.8
7452,10,8.2
6287,10,7.2
4345,10,7.2
4496,5,10.0
8048,9,3.0
10470,10,7.6
9384,10,6.8
6645,10,6.0
2664,10,8.6
1027,10,7.0
2042,10,7.4
4788,10,3.8
8165,10,7.2
4504,10,6.6
615,10,4.2
11786,10,7.4
7280,10,7.4
3987,10,7.4
3986,10,6.4
6371,10,7.6
6472,10,8.0
5890,10,8.2
2839,10,7.6
7203,10,7.4
5103,10,8.0
9152,10,6.8
8925,10,7.0
12246,10,2.4
11778,5,5.4
12097,10,7.0
7429,10,8.6
5620,10,8.8
5213,10,7.8
8699,10,7.6
11610,5,4.6
330,5,8.8
5602,5,6.8
2416,5,7.2
9857,5,7.0
9466,5,8.8
4101,5,7.4
11665,5,7.6
2416,5,7.0
9980,5,7.6
8508,5,7.0
5238,5,5.0
914,5,4.6
3893,5,8.0
10532,5,2.2
6393,5,8.2
9550,5,7.8
11998,5,6.0
1857,5,8.8
1587,5,7.8
10032,5,8.4
8427,5,2.6
3170,5,5.0
12055,5,8.6
9570,5,6.4
11368,9,8.0
11515,5,6.8
8173,5,8.6
436,5,6.4
11050,5,3.0
987,5,6.0
5388,5,7.6
6506,5,7.2
3641,5,7.4
9127,5,5.0
132,5,5.4
9362,5,7.0
3133,5,5.0
1879,5,8.0
10210,5,8.4
8877,5,10.0
12279,5,6.4
10014,5,6.4
10526,5,5.6
10284,9,9.0
436,5,7.0
2955,5,3.6
10554,5,7.6
10711,5,9.0
6407,5,8.8
5626,5,5.4
7869,5,5.6
11778,5,5.2
2919,31,7.2
431,5,4.6
1655,5,7.4
1587,5,8.0
11107,5,7.4
10100,5,8.0
10210,5,7.6
6313,5,7.2
2310,5,2.6
11183,5,5.8
5840,5,2.8
5450,5,4.4
5628,5,6.2
11437,5,1.2
3006,5,7.8
8173,5,7.6
6075,5,5.2
4948,5,6.0
8535,415,8.4
873,5,7.6
8106,5,3.6
8173,5,7.4
9818,5,7.2
10780,5,8.2
9830,5,7.8
12005,5,7.4
9822,5,1.0
2677,30,7.8
2177,5,6.0
11609,5,7.6
7801,5,7.8
2555,5,5.0
4757,5,7.8
11928,5,7.8
3714,5,8.0
3961,5,8.0
3106,5,2.2
10690,5,7.0
5270,5,7.6
236,6,5.2
9291,5,6.6
7629,5,7.2
1794,5,7.6
6388,5,7.6
7045,5,8.4
8173,5,7.6
5797,5,7.6
10890,5,7.2
7931,9,7.8
4342,9,8.8
2086,9,5.0
4705,9,6.6
12112,9,6.8
10610,9,7.6
9230,9,9.2
10992,9,8.0
1463,9,8.0
8322,9,6.2
2416,9,7.4
7874,9,8.0
4233,9,7.2
7211,9,7.8
7009,9,8.6
537,9,8.0
3979,9,8.2
3928,9,9.6
1441,9,8.8
10318,9,8.8
8957,9,7.6
9992,9,8.6
6225,9,8.0
7874,9,8.6
2104,9,9.0
6154,9,8.0
11466,9,8.6
12286,9,7.6
9699,533,7.6
3996,9,7.8
562,9,8.6
311,9,3.6
2224,9,9.2
7874,9,8.6
8957,9,4.8
394,9,7.8
4891,9,7.6
3803,9,7.2
2182,9,6.2
2113,9,6.8
11301,9,8.0
9885,9,8.0
8980,9,9.6
10430,9,7.4
2664,9,7.2
9057,9,8.0
7845,9,7.0
12113,9,8.2
4950,9,8.6
7413,9,7.4
5524,216,7.2
4392,9,8.6
9510,9,9.6
9272,9,8.0
7881,9,9.0
2815,9,7.0
10337,9,7.8
2006,9,6.4
4935,9,5.0
5823,9,7.8
6228,9,7.8
6650,9,6.2
10676,9,8.2
1027,9,7.2
3073,9,7.0
3098,1109,7.8
9672,9,8.2
2196,9,8.0
986,9,6.8
11845,9,9.8
8297,9,8.8
9640,9,6.8
1882,9,10.0
4586,9,8.4
9470,7,9.0
5282,9,7.6
4935,9,6.6
7158,9,7.8
5012,9,7.8
5372,9,8.2
11085,9,7.6
5839,6,7.0
9955,9,8.6
3058,9,7.8
4240,9,8.4
6948,9,8.2
864,9,8.6
12220,9,7.4
1348,9,7.8
2416,9,7.8
4511,9,7.6
7398,9,9.0
7629,9,8.6
3625,9,8.6
8209,9,8.0
1703,9,9.0
11426,9,7.8
809,9,8.4
7931,7,7.8
4935,7,5.0
8957,7,7.6
440,7,7.2
7745,7,8.2
11213,7,7.4
2998,7,7.6
474,7,8.0
1463,7,8.0
2663,7,9.0
1850,7,8.6
469,7,6.2
441,7,8.0
8957,7,7.2
3301,7,5.0
14,7,7.4
11092,7,8.6
5545,7,6.6
11488,7,8.0
11485,7,8.0
5678,7,5.8
8346,7,8.2
2154,7,7.0
938,7,7.8
9972,7,7.8
7803,7,7.0
4586,7,7.0
534,7,7.6
10430,7,7.8
14,7,8.4
10373,7,6.6
3645,7,8.4
3395,33,9.6
9955,7,8.2
10430,7,7.8
11730,7,7.8
7604,7,8.2
6600,6,8.8
10430,7,8.0
9438,7,7.6
1141,3,9.8
979,7,7.6
7104,6,1.8
11044,6,8.0
1991,6,7.0
3891,7,9.0
3797,7,6.4
7924,7,7.2
1529,6,4.4
5942,6,7.2
9202,6,8.4
4166,22,7.2
6219,7,8.0
11691,7,7.8
2946,7,8.2
3132,6,8.4
1512,6,7.4
2261,6,7.6
8165,7,7.4
2086,7,5.0
5615,7,7.6
4868,7,7.2
8439,6,9.4
3965,6,8.0
4012,6,9.6
8653,7,7.8
5333,7,8.6
6194,7,7.2
8031,6,7.4
11129,6,4.2
4684,6,8.6
5418,7,7.4
76,7,7.0
10430,7,8.0
5983,6,7.0
7225,6,4.0
3292,6,1.0
273,6,3.4
7556,7,6.8
11521,7,5.4
11526,7,1.0
8159,6,7.8
2727,6,9.0
7883,6,4.8
880,7,8.0
9174,7,8.8
9652,6,6.8
5823,7,7.6
12148,7,8.2
10430,7,8.4
1124,6,7.6
7086,6,7.6
11194,12,9.4
10490,6,6.8
2511,7,8.8
8221,7,6.0
7043,6,5.4
1355,6,8.2
7086,6,8.2
174,7,9.2
8699,7,7.8
7838,7,9.0
6615,6,6.6
8494,6,6.0
7094,12,9.6
2595,6,4.6
9172,7,7.0
4232,7,2.6
4321,6,6.6
2659,6,7.4
973,6,8.8
11758,7,7.6
11655,7,8.6
4586,22,7.4
6081,7,7.8
6917,6,9.0
3965,6,9.4
4497,6,7.0
5076,7,9.6
12087,7,6.6
8710,7,7.6
3950,3,8.6
951,6,8.8
11491,6,6.8
11453,7,7.0
8929,7,6.8
1880,7,5.6
5362,3,7.6
5602,3,7.2
12316,7,8.0
6225,3,10.0
50,6,8.4
8410,6,6.0
4903,6,8.2
9546,7,8.0
5129,7,10.0
5334,7,8.8
7006,3,7.6
802,3,9.0
2416,3,7.0
6559,3,8.6
4739,6,7.0
11554,6,8.8
10132,6,6.6
12366,6,8.6
11621,7,5.8
190,7,7.8
8271,3,7.6
1086,3,7.8
6096,3,7.6
4274,6,6.8
11936,6,7.6
4586,7,9.0
7271,7,8.6
3144,12,10.0
8957,3,6.8
2161,3,8.6
951,6,8.6
3821,6,6.8
11308,6,3.0
3257,12,10.0
4437,7,8.6
6946,7,9.6
8209,3,7.8
5602,3,7.2
2416,3,6.8
5428,33,10.0
12279,6,7.2
2086,6,4.6
12189,7,7.0
8796,7,7.6
7738,7,8.0
8417,7,8.0
3090,3,7.4
3407,3,7.8
2104,6,7.4
10422,6,7.2
4739,6,7.6
6627,7,7.2
11017,7,6.4
11153,7,8.0
5602,3,7.4
2416,3,7.0
3478,34,1.0
8887,3,7.2
12224,6,7.0
11277,6,7.4
10365,7,7.0
2416,3,7.2
7452,3,6.4
8411,3,8.0
7142,3,7.2
1857,6,9.0
1420,6,8.4
10091,6,4.2
8934,3,1.4
5602,6,7.0
10301,3,8.0
10988,6,8.0
6453,6,5.0
1069,6,2.6
2416,3,6.8
3867,3,8.0
2416,3,7.4
4351,24,5.0
4348,6,8.6
736,6,8.2
5602,3,7.4
6466,3,7.2
8501,6,8.0
10914,6,6.2
4050,22,6.6
10796,6,2.8
5602,3,5.0
2416,3,7.2
6481,3,9.0
5450,6,7.4
7946,6,8.6
10576,22,7.6
10782,6,8.2
4821,3,8.2
10715,3,9.4
6917,3,9.2
4190,6,6.8
10183,6,9.0
3923,6,8.0
4900,3,7.2
3645,3,7.6
11466,3,7.6
6089,6,7.6
10575,6,7.6
1969,6,3.0
2416,3,7.2
2059,3,7.6
2355,3,7.0
881,6,7.8
7669,6,4.6
892,6,7.6
7956,3,8.6
14,3,7.6
11197,6,7.6
6303,35,5.0
3607,3,8.2
564,6,8.4
1310,6,7.0
8957,6,7.4
11361,3,9.8
7103,3,9.6
10448,6,7.2
7954,3,8.8
6083,6,6.4
6536,6,7.4
3789,6,7.0
10261,3,8.6
10148,3,8.2
11092,3,9.0
10779,6,9.0
2161,6,8.2
6457,6,6.2
436,6,6.6
3407,3,7.6
2811,3,6.0
12060,3,8.6
10004,3,9.0
5152,3,8.8
5659,3,7.8
6349,6,7.8
11332,6,6.0
8574,3,9.0
10507,3,7.8
8157,205,8.4
8939,3,8.6
11466,3,7.6
9550,3,8.6
3663,3,7.6
8673,3,8.4
2416,3,6.8
2520,3,7.4
9652,3,7.2
864,3,7.6
5212,3,8.6
11490,3,7.6
2107,153,7.4
7517,3,7.0
10400,3,9.0
10832,3,8.6
8870,3,7.8
2416,3,7.4
5602,3,7.2
3663,3,7.4
10940,25,7.0
2416,3,7.6
864,3,8.0
6017,3,5.0
5602,3,7.2
2416,3,7.4
10314,3,7.6
1812,3,9.0
3407,3,7.6
4882,3,7.2
5602,3,7.4
2042,3,7.2
5338,3,8.8
3645,3,8.2
8852,35,4.0
9652,3,8.0
5697,3,7.8
6472,3,8.0
2802,3,7.6
2006,3,7.8
2090,31,6.2
6076,2,8.2
2416,2,7.6
3914,2,7.8
412,2,8.2
10992,2,8.0
6427,23,6.4
7874,2,7.0
6917,2,8.4
614,2,7.4
8945,2,8.0
7852,2,7.8
1463,2,7.0
303,2,6.6
6466,24,7.0
7555,2,7.4
10992,2,10.0
2086,2,6.8
10294,2,8.2
1090,2,7.0
8945,2,7.0
5602,2,7.2
8949,2,7.0
1463,2,8.0
2416,2,7.0
11232,2,8.4
3090,2,7.0
2339,31,7.0
2416,2,7.0
10914,2,9.0
2663,2,9.6
2416,2,7.0
7413,2,7.2
5763,31,6.6
9995,2,7.4
10409,2,7.0
469,2,5.8
2416,2,7.2
10430,2,7.6
4044,21,6.6
436,2,7.0
436,2,7.0
3,2,7.4
9382,2,8.4
2416,2,7.4
2088,2,7.8
8417,21,5.6
3867,2,8.0
2416,2,7.2
5602,2,7.0
2416,2,7.0
2664,2,7.6
303,2,3.2
628,2,8.0
5484,2,8.2
11197,2,7.8
1876,2,6.4
12279,2,7.2
9312,2,8.4
9618,647,5.6
8482,2,8.6
8745,2,6.6
2416,2,7.0
9672,2,7.2
4345,2,7.6
2131,22,8.4
496,2,8.4
9084,2,9.2
2054,2,7.2
12113,2,7.2
4271,2,8.6
9591,21,6.2
1077,2,9.0
9652,2,7.6
2042,2,8.0
9602,2,8.2
2416,2,6.8
226,21,6.6
2690,2,7.2
431,2,7.4
5595,2,6.8
7961,2,7.6
2416,2,7.0
4345,2,6.4
3645,2,8.4
10430,2,7.6
3824,2,7.6
1929,2,8.4
5702,2,8.4
695,2,7.2
695,2,7.6
1520,21,7.4
3,2,6.6
6472,2,7.8
8887,2,7.4
3987,2,7.4
8723,2,8.0
4195,21,4.6
8739,2,8.0
7413,2,7.4
39,2,6.6
4935,2,4.0
1382,2,7.2
4345,2,6.6
3098,1109,7.2
695,2,7.0
3765,2,8.6
11379,2,8.2
2042,2,7.8
2664,2,7.6
813,21,6.8
5175,2,7.4
9018,2,6.4
3658,2,7.8
2279,18,9.8
3212,18,9.8
12102,18,8.2
12102,18,9.0
514,18,8.6
9270,37,8.2
4336,18,8.0
2927,18,8.0
7752,18,3.6
1598,19,10.0
4307,19,8.8
14,19,8.4
8322,23,5.4
1497,21,7.6
2416,20,7.2
7096,19,8.4
7331,19,9.0
7313,19,9.6
1438,23,4.2
1056,23,2.2
7554,23,7.0
3536,21,6.8
11353,21,7.0
1463,19,9.0
10759,19,8.8
7984,25,7.8
9577,22,8.8
453,24,9.0
1807,23,4.4
6427,23,7.0
599,114,9.8
5799,23,7.2
11466,21,6.8
9672,21,4.8
9272,21,6.0
10778,20,1.0
9046,21,7.0
1279,20,9.6
10926,19,7.4
3231,25,10.0
11441,25,1.0
10430,25,7.6
1857,22,8.0
3449,57,6.0
3154,22,7.8
11355,22,7.6
3173,24,6.6
5207,24,8.4
4583,24,8.8
3,23,6.4
10849,23,7.6
8951,22,8.8
11835,23,4.0
1413,21,6.6
2196,21,9.0
6313,21,6.6
11645,21,7.8
3075,21,7.4
11426,20,8.0
6678,20,4.0
3108,20,8.2
7824,25,8.2
6006,25,8.8
11730,23,7.4
4345,25,7.4
6453,22,5.0
1463,22,7.0
2131,22,8.6
9031,24,2.6
4101,24,8.2
8421,24,9.0
140,23,6.6
3407,21,7.0
5640,21,7.4
11098,21,4.4
5659,21,7.4
7452,20,8.0
10379,22,4.0
9585,20,7.6
4935,20,8.0
8460,25,7.0
6225,25,7.8
575,25,8.6
816,24,7.0
4630,24,8.6
6340,24,9.2
12307,23,6.8
5183,23,7.2
8740,23,5.0
10113,21,6.0
4350,21,7.6
10735,20,6.6
3645,20,8.0
319,20,8.8
4900,25,7.2
11167,21,7.4
11886,25,8.6
7355,25,6.4
8566,22,8.0
1413,22,7.0
10176,22,7.2
1463,24,7.0
11426,24,7.8
3902,21,6.2
1775,23,8.2
2498,21,8.2
4109,21,8.2
14,21,8.2
11301,20,7.4
4334,20,8.0
6378,20,7.8
2664,20,8.0
5567,20,4.0
3764,25,4.6
3683,25,7.2
7721,25,8.8
7053,22,6.2
10738,22,7.2
3108,22,7.8
461,24,8.6
3052,24,8.0
10387,24,9.6
4586,21,7.0
2959,21,7.8
12030,21,3.6
6810,20,8.4
7053,20,7.2
3056,21,6.0
10430,20,7.4
6812,25,8.4
7413,25,8.2
2154,25,7.4
11924,25,7.0
9470,22,8.6
10744,25,8.2
7516,22,8.0
10430,22,7.2
8673,24,8.0
9461,24,7.6
8745,24,7.2
1662,20,7.4
3935,20,2.0
3570,25,6.8
10984,25,1.0
730,25,9.0
9560,22,5.4
5751,22,6.6
332,86,5.4
5505,22,8.4
7923,24,2.6
2040,24,8.6
10430,24,7.8
1027,24,7.0
2498,21,7.0
10430,25,7.8
9102,21,7.4
78,21,9.4
9447,20,9.0
11695,20,6.0
5122,20,6.8
244,25,7.4
2771,22,5.8
329,22,8.8
8887,22,7.6
8409,24,8.0
12212,24,7.8
8412,24,5.6
1804,21,6.4
9376,96,8.6
8592,20,7.4
5333,20,7.4
10881,20,6.4
11906,25,7.2
2086,25,7.2
8649,25,7.0
2282,22,8.8
5823,22,8.0
11466,22,7.2
4033,24,7.8
2262,216,7.8
4049,21,6.8
6877,20,7.0
12282,20,8.4
10430,25,7.6
3946,25,8.4
4926,25,9.4
3946,25,8.0
11005,22,8.4
2383,22,8.6
4716,24,5.8
3645,24,8.2
10446,24,8.2
7498,21,7.6
6824,21,6.0
1349,167,7.0
7203,20,6.2
1662,20,7.6
7178,20,7.4
2378,25,6.6
76,25,8.4
3108,25,7.4
2086,22,6.4
8075,22,9.2
10430,22,7.6
2196,22,9.0
9384,24,8.6
1413,24,6.4
1957,24,7.8
8769,21,7.4
10343,21,8.6
6808,21,5.8
6585,20,9.2
3676,20,8.2
3877,20,8.0
2006,25,7.8
2271,25,6.8
12003,25,7.6
4753,22,7.2
11082,22,7.2
9272,22,7.6
4158,24,9.6
10219,24,7.6
5063,24,7.0
4591,21,7.0
2680,21,8.0
4146,21,6.0
7634,20,7.4
11730,20,7.8
3810,20,6.8
2196,25,8.8
10430,25,7.6
3071,25,8.6
8585,25,7.4
9254,22,6.8
7528,22,7.0
611,22,5.8
11657,24,7.8
1957,24,8.0
10430,24,7.6
10478,21,5.4
5475,21,8.6
10125,21,8.6
11396,21,8.6
8739,20,6.0
2072,20,6.4
10430,20,7.2
10667,25,7.4
76,25,7.8
5688,25,8.8
5161,25,7.6
1011,22,7.8
7011,116,10.0
2055,24,5.4
11135,24,7.4
5574,21,9.4
996,21,8.6
8990,21,8.4
3689,20,7.8
10835,20,1.0
10702,20,8.0
2511,25,8.0
4581,25,8.0
3128,25,8.6
10265,22,7.6
7626,22,7.8
11128,24,8.6
6358,24,7.6
5959,24,6.2
1238,21,9.0
7437,21,8.8
11758,20,7.4
4494,20,7.0
4858,20,8.0
5881,25,5.0
9652,25,8.0
6007,25,7.4
9628,22,6.4
8582,25,7.4
2913,22,7.6
9085,22,7.4
10430,24,7.4
2196,24,8.6
10939,24,8.0
5328,22,7.6
6599,22,8.0
14,24,7.4
11175,20,9.0
9373,20,4.8
8796,20,7.8
7670,20,8.6
8353,25,7.8
8621,25,7.8
10863,1284,4.2
8447,22,6.6
8699,22,7.2
534,22,7.0
5795,22,7.4
9218,24,7.2
7874,24,8.0
1807,24,5.8
1013,24,7.2
7432,20,9.0
9272,20,8.4
8202,20,7.6
3041,25,7.8
7802,25,8.4
2059,25,7.0
5150,22,6.4
7920,22,4.8
6428,24,7.8
7452,24,7.8
6734,20,7.4
3866,20,8.6
14,20,8.8
2590,20,7.6
5664,25,6.4
1010,580,7.6
5744,22,6.8
8710,22,7.6
10707,24,9.0
381,24,8.0
9556,24,8.4
117,22,8.4
8609,22,7.0
7947,20,4.6
2780,20,7.2
123,20,9.0
5003,25,6.8
9672,25,8.0
3130,25,8.2
11839,22,4.4
2033,22,7.0
1596,22,9.0
10430,24,7.6
7556,24,6.6
4878,24,7.4
184,20,7.6
184,20,7.6
2092,20,7.0
4881,25,7.8
3653,25,8.4
8612,22,7.6
2621,22,7.8
11116,24,8.8
2006,24,8.6
11906,24,7.0
7,20,4.6
11226,22,7.0
11226,22,7.0
6874,24,4.6
4581,24,8.0
4338,24,8.4
2110,24,8.0
10626,22,7.0
11249,22,7.4
2329,22,7.4
9492,24,8.8
11505,24,8.8
4214,24,8.0
6717,182,8.6
3810,22,6.4
11679,22,7.6
8181,22,7.0
9046,24,8.0
8165,24,8.2
7057,24,8.6
1111,22,7.0
99,22,10.0
9084,22,8.0
9698,22,7.4
4860,24,8.0
12148,24,7.2
6081,22,8.4
7947,22,7.6
10309,22,7.2
4555,24,7.6
2572,24,8.0
12132,24,8.4
4586,22,8.0
10093,22,5.0
2511,24,8.8
4264,24,8.2
12367,24,8.4
8568,22,6.8
2891,22,7.8
8061,22,8.4
2739,22,8.0
5241,24,7.8
4307,24,8.4
5795,24,8.2
11570,24,3.4
2654,24,3.6
11074,22,6.8
4131,22,6.4
5165,22,7.0
5165,22,7.4
5958,24,4.6
9591,24,7.2
6521,114,8.6
9968,24,6.8
7239,22,7.8
9082,22,7.6
2888,22,5.6
3407,24,7.8
2113,24,7.6
3857,22,6.8
4486,22,7.4
2903,24,8.6
4522,22,7.2
8504,22,7.0
10486,24,6.4
4586,24,8.6
927,15,9.4
3202,17,8.0
254,17,9.4
10325,17,8.8
5823,17,5.8
2663,17,10.0
2663,17,8.0
11483,17,7.0
6945,17,8.0
6152,17,5.4
12203,17,7.4
534,17,7.0
534,17,6.6
3645,17,8.4
3877,17,7.4
4504,17,7.2
7452,17,6.4
2664,17,7.0
10507,17,7.4
1413,17,7.0
2086,17,6.2
8209,17,7.8
11267,17,6.8
10422,17,8.8
4591,31,6.0
9021,17,6.2
4900,17,7.0
2258,17,7.2
2135,17,8.8
1682,17,5.0
11249,37,7.6
7135,17,5.0
7587,17,5.8
68,17,1.8
8068,17,1.6
7435,17,2.8
9262,17,6.4
8451,17,7.2
11598,17,7.6
8124,17,7.0
8028,17,8.4
5659,17,7.4
11570,17,5.0
8334,17,7.4
12148,17,6.6
8334,17,7.6
6495,37,7.8
3845,17,6.0
5904,17,7.4
7823,17,6.8
11971,17,8.2
8704,17,8.0
2783,17,8.4
12251,17,7.2
2621,17,7.8
12259,16,9.0
9011,17,8.8
2332,17,7.0
4109,17,8.2
11419,17,7.2
5418,17,7.0
56,17,7.2
11084,17,7.6
8585,17,4.8
2590,17,6.2
4049,17,7.0
3056,17,5.4
3488,16,9.4
8184,16,9.4
5780,16,9.6
5957,16,9.6
4123,16,9.8
4026,16,9.6
10972,16,9.2
8170,16,8.6
246,16,9.0
8642,16,9.0
882,969,8.8
1454,16,10.0
8362,16,10.0
9483,16,10.0
2416,14,7.4
1121,14,6.0
2131,14,8.6
1463,14,8.0
8826,14,8.0
3493,114,10.0
5602,14,6.8
1706,14,8.0
2416,14,7.0
3090,14,7.2
2416,14,7.2
955,14,7.4
654,14,6.2
2416,14,7.2
7874,14,6.8
8315,14,9.0
4339,14,8.8
8957,14,7.0
9736,14,7.6
10867,14,7.8
1153,14,8.4
7159,14,8.4
6378,14,7.0
6376,14,7.6
11085,14,7.0
634,12,9.4
591,14,1.0
7144,14,6.6
2774,14,6.6
6886,14,8.4
2237,14,8.0
10430,14,7.0
8798,14,10.0
2113,14,7.0
786,14,3.8
7413,14,8.4
5659,14,7.2
6812,14,5.8
8861,14,5.6
7552,14,9.4
375,14,6.8
3486,114,10.0
1859,14,5.4
2520,14,3.8
10202,14,6.6
1013,14,6.4
3867,14,7.6
8028,14,4.8
3466,12,8.8
11164,12,9.0
11682,14,8.0
4748,14,7.8
8955,14,8.0
2332,14,6.4
7158,14,7.8
11164,12,9.2
11164,12,10.0
568,12,9.0
634,12,10.0
3469,12,10.0
9304,12,10.0
3343,12,10.0
3466,12,10.0
7094,12,10.0
11194,12,10.0
11164,12,10.0
3143,12,10.0
2602,12,10.0
3143,12,10.0
11021,59,3.4
9172,12,7.0
402,12,9.6
5231,12,9.4
8654,12,7.6
3814,12,3.2
5220,12,9.2
4032,12,7.6
7937,12,9.0
9328,12,8.4
793,12,8.0
793,12,8.0
312,12,7.0
9007,12,8.8
4796,12,8.4
5602,12,7.2
10289,12,6.8
2416,12,7.2
4142,12,10.0
7528,12,8.0
10531,12,7.8
546,12,10.0
9423,12,7.8
6285,12,6.2
10430,12,7.6
8661,12,1.0
399,12,7.0
562,12,8.8
2416,12,7.2
704,12,8.2
11488,12,8.0
8539,12,9.0
10430,12,7.6
3533,12,4.0
12360,12,8.0
5282,12,7.4
8442,12,7.2
2416,12,7.0
3027,12,7.0
592,27,8.2
2664,12,7.4
5562,12,7.8
2588,12,7.8
12148,12,7.0
445,12,7.6
10549,12,7.6
3091,12,9.0
653,11,7.0
10430,12,7.4
12220,12,7.4
8341,12,7.0
2416,12,7.6
2195,12,6.8
2645,12,7.8
11115,11,6.0
566,27,7.2
2006,12,7.8
9672,12,8.8
10048,12,9.0
9321,12,6.8
3682,11,10.0
7969,11,6.4
3051,11,10.0
3659,27,4.4
7949,12,6.6
2195,12,7.0
5177,12,7.0
2134,11,2.8
4658,11,9.0
4779,11,8.0
7324,12,6.4
6055,12,8.0
3562,12,7.0
8930,11,8.6
8593,11,6.4
3924,11,7.4
5795,12,7.2
2664,12,8.0
7121,12,7.8
1126,11,8.0
10448,11,6.8
5499,11,7.0
5282,12,7.2
6581,12,7.4
11019,12,7.2
11784,11,9.0
312,11,7.2
2784,12,6.8
8410,11,8.0
9550,12,7.6
9035,12,7.6
3108,12,8.0
6536,11,7.6
3923,11,8.0
7413,11,8.6
6431,12,7.8
9862,11,6.4
2416,11,7.0
8957,11,8.2
2086,12,6.4
8451,12,7.2
4420,12,7.2
6036,27,5.0
1586,12,7.6
8944,11,6.2
9585,11,8.0
1463,11,4.2
3531,26,9.6
7528,12,7.8
7135,12,7.6
1613,11,4.6
6646,11,2.0
9420,60,8.8
3914,11,7.8
3052,11,6.6
112,26,9.6
3531,26,8.8
3505,26,10.0
3519,26,10.0
9390,60,8.8
10434,11,7.8
9406,11,8.6
3663,11,7.2
5244,28,6.4
3430,26,10.0
11522,26,10.0
